project	dataset	shred	module-name	gene	rank	score	difference	mean	scope	depth	disease	tissue	cell_class	celltype
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	RPS10	25	21.252719	4.731288	4.909411	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	CD59	65	15.950501	4.496415	4.826642	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	CALM2	72	15.116953	4.340485	4.646939	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	CLIC3	19	22.012621	4.243247	4.39336	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	TACSTD2	96	14.166416	4.057927	4.383604	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	C19orf33	10	25.291734	4.122843	4.228683	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	NDUFA13	45	17.745189	3.29154	3.423512	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	BLOC1S1	38	18.641823	3.039056	3.145366	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	PRDX2	49	17.150527	2.722465	2.821767	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	RPL17	77	14.802693	2.627954	2.751905	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	FOLR1	87	14.541514	2.561999	2.689728	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	CHURC1	64	16.028062	2.56478	2.669306	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	RBBP9	81	14.685177	2.527234	2.656845	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	PDZK1IP1	34	19.601023	2.567001	2.638464	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	TNNC1	12	25.118818	2.521842	2.560885	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ARL6IP1	62	16.062108	2.411191	2.499785	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ITPRIPL2	73	15.05853	2.141025	2.219743	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	STARD10	39	18.534124	2.082117	2.132142	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	SYT15	75	14.897736	2.005272	2.08181	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	VKORC1	86	14.568973	1.961178	2.032922	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	NATD1	70	15.184483	1.873128	1.935711	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	SYNJ2BP	29	20.466123	1.720146	1.747996	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	C1orf210	30	20.411954	1.688135	1.718363	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	AL161772.1	13	24.580236	1.671751	1.690002	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	NAV2-AS2	26	20.896033	1.619416	1.645731	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ARPC1A	57	16.362295	1.58161	1.618167	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	TMEM189	44	17.941865	1.519344	1.54837	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	CST6	98	13.999957	1.496013	1.540518	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	RBM14	40	18.431341	1.467739	1.492929	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	FOXA2	17	23.741685	1.421669	1.435112	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	SLC33A1	66	15.750782	1.317565	1.345496	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	SLC35E1	61	16.077451	1.287259	1.312664	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	EGLN2	15	24.234599	1.288651	1.299205	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	AL035661.1	60	16.093453	1.263249	1.290163	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ZBED2	55	16.585454	1.195105	1.217083	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	AJUBA	23	21.349169	1.174249	1.186438	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	FPGT	42	18.274911	1.084095	1.098618	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ZNF626	33	19.716486	1.086108	1.098216	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	IGFALS	1	54.14165	0.932968	0.93387	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	KCTD7	91	14.219537	0.890163	0.906028	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	LYRM9	92	14.216575	0.886937	0.902808	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	AC096772.1	95	14.167779	0.864309	0.880098	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	TMEM61	59	16.207038	0.841383	0.8532	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	MTRNR2L11	14	24.373422	0.834614	0.839198	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	LINC00294	76	14.831161	0.626122	0.633279	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	AL021707.6	50	17.099231	0.624015	0.628863	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	ZNF653	54	16.691973	0.566954	0.571536	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Epithelial|lung	DGCR6	85	14.574816	0.505089	0.509843	COVID-19_lung	2	COVID-19	lung	Epithelial	Epithelial
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	LDB2	15	85.855725	9.531858	11.895553	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ARL15	45	63.888875	7.504035	11.825213	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	MECOM	48	63.139515	7.711809	11.25969	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ARGLU1	50	62.807445	7.000181	10.763096	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	TCF4	83	52.933278	6.590757	10.7485	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	MAGI1	88	51.758413	6.515351	10.732603	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	EPAS1	55	61.539192	7.098268	10.366535	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	CALCRL	12	88.22722	8.489209	10.121893	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ST6GALNAC3	19	84.289941	8.027671	9.80983	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	DOCK9	68	56.59523	6.334443	9.49407	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	FLT1	9	95.827973	8.157942	9.476666	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	TMTC1	13	87.879147	7.623198	9.133622	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	GALNT18	60	58.304273	6.439058	8.964406	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	GNA14	17	85.006509	7.425444	8.940067	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	MEIS2	42	66.175998	6.561261	8.787581	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	THSD7A	2	128.377581	7.678829	8.355046	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	FBXL7	74	54.695472	5.81614	8.313418	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PTPRB	8	96.946323	7.217957	8.20508	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PECAM1	63	57.852884	5.942563	8.195969	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ANO2	20	84.173571	6.862867	8.008002	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	WWTR1	89	51.635646	5.344214	7.91876	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	EFNB2	6	103.505603	6.984967	7.845564	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	VWF	31	75.653597	6.532853	7.828428	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PREX2	16	85.711408	6.590061	7.752677	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	MCTP1	100	49.757809	5.121274	7.607838	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PLCB1	34	72.929775	6.056242	7.366	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	EXOC6	79	53.641686	5.100583	7.248457	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PLCB4	35	72.254102	5.833076	7.159927	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	NXN	75	54.63378	5.139665	7.107543	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ADIPOR2	58	60.54786	5.268192	6.996592	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PDE10A	3	124.812866	6.214171	6.641135	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	CSGALNACT1	39	67.666184	5.241108	6.407903	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	DACH1	61	58.105487	4.951271	6.349565	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	BTNL9	57	61.380979	5.107247	6.312281	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	EGFL7	72	55.270606	4.798558	6.201797	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	TOX2	38	68.451462	4.986284	6.0328	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	DKK2	1	250.806914	5.961796	6.008999	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PLPP1	73	54.700581	4.507665	5.989338	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	TMEM100	30	76.171122	5.165503	5.969253	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	RPGR	46	63.743887	4.762231	5.908666	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	F8	10	91.951834	5.283839	5.857931	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	PIK3C2B	24	81.901732	5.08052	5.848178	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ECE1	95	50.492027	4.289345	5.838163	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	ST8SIA6	14	86.924758	5.13523	5.717599	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	NR4A1	25	81.854793	4.977771	5.671549	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Artery_EC|lung	SMAD6	49	62.994935	4.634493	5.663347	COVID-19_lung	2	COVID-19	lung	Endothelial	Artery EC
